date,timestamp,energy_consumption_kwh,voltage,current,power_factor,tariff_rate,temperature,occupancy,device_name
2023-09-27,2023-09-27 19:00:00,11.483,230.1,36.128,0.861,0.1564,15.424,0.0,HVAC
2023-09-27,2023-09-27 20:00:00,20.333,225.478,42.995,0.941,0.1496,14.535,0.0,Production Line
2023-09-27,2023-09-27 21:00:00,14.366,226.097,41.223,0.925,0.1588,13.56,0.0,Production Line
2023-09-27,2023-09-27 22:00:00,14.782,230.321,41.641,0.867,0.1474,13.066,1.0,Lighting
2023-09-27,2023-09-27 23:00:00,12.811,231.802,44.698,0.899,0.1142,17.127,1.0,Production Line
2023-09-28,2023-09-28 00:00:00,18.225,222.394,48.499,0.862,0.1183,15.376,1.0,Lighting
2023-09-28,2023-09-28 01:00:00,18.808,226.887,55.754,0.841,0.1092,17.465,3.0,HVAC
2023-09-28,2023-09-28 02:00:00,19.485,227.304,53.606,0.863,0.1131,15.361,2.0,Refrigeration
2023-09-28,2023-09-28 03:00:00,20.89,220.73,57.222,0.875,0.1127,16.543,0.0,Server Rack
2023-09-28,2023-09-28 04:00:00,22.746,231.241,57.27,0.843,0.1171,15.822,0.0,Compressor
2023-09-28,2023-09-28 05:00:00,23.309,229.013,56.413,0.894,0.1026,16.077,5.0,Refrigeration
2023-09-28,2023-09-28 06:00:00,22.873,227.116,54.736,0.908,0.1106,16.15,24.0,Compressor
2023-09-28,2023-09-28 07:00:00,23.336,229.096,54.455,0.861,0.1123,15.342,38.0,Lighting
2023-09-28,2023-09-28 08:00:00,24.066,230.94,54.358,0.831,0.1098,14.166,62.0,Compressor
2023-09-28,2023-09-28 09:00:00,23.544,236.703,57.055,0.915,0.1083,17.159,76.0,HVAC
2023-09-28,2023-09-28 10:00:00,21.993,230.947,59.475,0.865,0.1164,18.401,83.0,Server Rack
2023-09-28,2023-09-28 11:00:00,21.672,222.847,49.053,0.855,0.1142,18.499,91.0,HVAC
2023-09-28,2023-09-28 12:00:00,20.807,240.69,48.734,0.833,0.1132,15.18,93.0,Lighting
2023-09-28,2023-09-28 13:00:00,18.987,222.949,46.236,0.853,0.1248,14.91,92.0,Production Line
2023-09-28,2023-09-28 14:00:00,16.959,229.754,42.742,0.913,0.1043,15.179,83.0,Refrigeration
2023-09-28,2023-09-28 15:00:00,15.372,227.069,36.064,0.871,0.1176,15.746,69.0,HVAC
2023-09-28,2023-09-28 16:00:00,13.274,227.467,45.644,0.85,0.1039,15.932,55.0,HVAC
2023-09-28,2023-09-28 17:00:00,12.515,229.706,42.052,0.878,0.1516,14.513,38.0,Lighting
2023-09-28,2023-09-28 18:00:00,10.306,230.048,41.932,0.837,0.1511,13.791,30.0,HVAC
2023-09-28,2023-09-28 19:00:00,9.346,234.212,38.678,0.897,0.1574,16.085,0.0,Server Rack
2023-09-28,2023-09-28 20:00:00,13.015,225.038,43.223,0.867,0.1438,10.715,2.0,Production Line
2023-09-28,2023-09-28 21:00:00,11.903,229.799,38.731,0.897,0.1527,15.859,0.0,Refrigeration
2023-09-28,2023-09-28 22:00:00,12.442,230.735,45.035,0.866,0.1517,14.593,2.0,HVAC
2023-09-28,2023-09-28 23:00:00,16.846,238.59,42.713,0.902,0.1105,17.18,0.0,Pumps
2023-09-29,2023-09-29 00:00:00,15.815,230.248,44.916,0.876,0.1017,17.576,0.0,Compressor
2023-09-29,2023-09-29 01:00:00,16.85,222.824,49.937,0.855,0.1141,17.611,0.0,HVAC
2023-09-29,2023-09-29 02:00:00,20.979,234.185,51.025,0.913,0.1119,15.485,7.0,Pumps
2023-09-29,2023-09-29 03:00:00,20.657,226.006,58.861,0.85,0.1149,14.302,2.0,Server Rack
2023-09-29,2023-09-29 04:00:00,22.574,224.125,49.506,0.889,0.1111,14.783,5.0,Lighting
2023-09-29,2023-09-29 05:00:00,22.003,233.969,57.451,0.798,0.11,16.436,0.0,Lighting
2023-09-29,2023-09-29 06:00:00,23.155,228.597,59.445,0.884,0.1081,13.536,19.0,Compressor
2023-09-29,2023-09-29 07:00:00,24.465,227.103,53.593,0.823,0.1212,18.095,36.0,HVAC
2023-09-29,2023-09-29 08:00:00,23.078,235.587,54.047,0.888,0.1163,15.508,57.0,Production Line
2023-09-29,2023-09-29 09:00:00,22.582,225.693,55.982,0.9,0.1119,16.755,73.0,Compressor
2023-09-29,2023-09-29 10:00:00,21.734,225.661,49.076,0.892,0.1133,13.332,94.0,Lighting
2023-09-29,2023-09-29 11:00:00,18.974,230.235,50.154,0.891,0.1061,14.615,95.0,Pumps
2023-09-29,2023-09-29 12:00:00,20.681,217.843,47.603,0.905,0.114,13.146,98.0,HVAC
2023-09-29,2023-09-29 13:00:00,18.31,228.725,47.156,0.847,0.1102,17.536,95.0,Lighting
2023-09-29,2023-09-29 14:00:00,17.26,228.358,44.535,0.889,0.1123,15.764,81.0,Refrigeration
2023-09-29,2023-09-29 15:00:00,16.396,224.158,42.042,0.902,0.1039,16.861,76.0,Production Line
2023-09-29,2023-09-29 16:00:00,12.009,227.923,40.96,0.843,0.1148,16.1,59.0,HVAC
2023-09-29,2023-09-29 17:00:00,12.982,229.167,38.877,0.842,0.1399,16.707,42.0,Production Line
2023-09-29,2023-09-29 18:00:00,11.645,227.805,42.559,0.886,0.1459,15.498,21.0,Compressor
2023-09-29,2023-09-29 19:00:00,12.476,231.673,40.936,0.882,0.1488,15.699,0.0,Refrigeration
2023-09-29,2023-09-29 20:00:00,11.464,229.214,41.502,0.912,0.153,15.867,0.0,Lighting
2023-09-29,2023-09-29 21:00:00,12.124,227.238,47.277,0.865,0.1479,16.613,0.0,Lighting
2023-09-29,2023-09-29 22:00:00,13.451,231.156,46.638,0.866,0.1448,16.653,1.0,Production Line
2023-09-29,2023-09-29 23:00:00,15.147,229.208,44.275,0.849,0.1058,20.222,3.0,Compressor
2023-09-30,2023-09-30 00:00:00,19.592,241.506,55.016,0.848,0.1135,18.523,0.0,Production Line
2023-09-30,2023-09-30 01:00:00,17.69,232.605,48.849,0.843,0.1118,13.333,0.0,Production Line
2023-09-30,2023-09-30 02:00:00,18.922,225.617,60.352,0.882,0.1052,15.786,0.0,Lighting
2023-09-30,2023-09-30 03:00:00,21.933,220.263,42.685,0.892,0.1132,15.392,8.0,Refrigeration
2023-09-30,2023-09-30 04:00:00,22.35,224.949,53.364,0.87,0.1261,17.921,0.0,Pumps
2023-09-30,2023-09-30 05:00:00,22.449,218.81,55.403,0.882,0.1018,15.527,0.0,Server Rack
2023-09-30,2023-09-30 06:00:00,22.573,230.993,55.462,0.834,0.1069,16.697,11.0,HVAC
2023-09-30,2023-09-30 07:00:00,20.804,226.691,54.828,0.924,0.1137,12.495,24.0,Compressor
2023-09-30,2023-09-30 08:00:00,22.132,224.541,56.588,0.842,0.1053,13.731,30.0,Elevator
2023-09-30,2023-09-30 09:00:00,21.322,230.691,52.003,0.894,0.1038,19.139,46.0,Lighting
2023-09-30,2023-09-30 10:00:00,20.343,226.338,52.295,0.84,0.1166,16.076,37.0,HVAC
2023-09-30,2023-09-30 11:00:00,19.314,229.773,51.101,0.885,0.101,14.503,55.0,Pumps
2023-09-30,2023-09-30 12:00:00,17.654,226.802,58.329,0.879,0.1118,16.365,53.0,HVAC
2023-09-30,2023-09-30 13:00:00,15.898,228.346,51.068,0.824,0.109,14.421,48.0,Elevator
2023-09-30,2023-09-30 14:00:00,14.19,233.807,46.013,0.851,0.11,15.576,45.0,Compressor
2023-09-30,2023-09-30 15:00:00,15.015,232.117,47.106,0.89,0.1124,13.822,37.0,Refrigeration
2023-09-30,2023-09-30 16:00:00,10.859,234.448,34.107,0.897,0.11,14.818,37.0,Production Line
2023-09-30,2023-09-30 17:00:00,13.888,229.549,35.564,0.882,0.1524,15.377,23.0,Lighting
2023-09-30,2023-09-30 18:00:00,9.215,219.856,39.356,0.895,0.1535,17.682,5.0,HVAC
2023-09-30,2023-09-30 19:00:00,9.104,224.92,36.875,0.896,0.1462,16.697,0.0,Server Rack
2023-09-30,2023-09-30 20:00:00,10.004,220.731,42.876,0.909,0.1511,16.959,0.0,HVAC
2023-09-30,2023-09-30 21:00:00,11.566,232.134,45.228,0.829,0.152,15.962,0.0,HVAC
2023-09-30,2023-09-30 22:00:00,14.129,228.069,43.365,0.903,0.1565,17.235,0.0,Refrigeration
2023-09-30,2023-09-30 23:00:00,15.191,233.668,43.481,0.911,0.1047,14.691,3.0,Lighting
2023-10-01,2023-10-01 00:00:00,15.682,232.67,52.455,0.899,0.1133,14.901,7.0,Pumps
2023-10-01,2023-10-01 01:00:00,18.474,227.434,44.133,0.855,0.1105,16.611,1.0,Production Line
2023-10-01,2023-10-01 02:00:00,23.339,235.856,51.086,0.875,0.1097,15.581,1.0,HVAC
2023-10-01,2023-10-01 03:00:00,19.554,232.317,50.464,0.838,0.108,15.979,0.0,Server Rack
2023-10-01,2023-10-01 04:00:00,20.422,228.366,54.783,0.896,0.1034,15.754,6.0,Server Rack
2023-10-01,2023-10-01 05:00:00,23.137,229.957,54.627,0.863,0.112,17.88,0.0,Elevator
2023-10-01,2023-10-01 06:00:00,24.758,234.363,55.379,0.884,0.1253,17.958,7.0,Compressor
2023-10-01,2023-10-01 07:00:00,21.984,230.014,56.638,0.841,0.1071,15.061,21.0,Compressor
2023-10-01,2023-10-01 08:00:00,22.549,225.003,61.139,0.872,0.1083,13.36,27.0,Lighting
2023-10-01,2023-10-01 09:00:00,20.388,222.705,57.144,0.815,0.1071,14.933,43.0,Lighting
2023-10-01,2023-10-01 10:00:00,19.718,226.809,51.048,0.848,0.1151,14.655,48.0,Server Rack
2023-10-01,2023-10-01 11:00:00,19.971,224.937,48.387,0.898,0.1159,17.248,50.0,HVAC
2023-10-01,2023-10-01 12:00:00,15.792,228.919,49.387,0.85,0.1141,17.381,55.0,Lighting
2023-10-01,2023-10-01 13:00:00,26.163,225.682,41.047,0.83,0.1097,14.453,40.0,HVAC
2023-10-01,2023-10-01 14:00:00,13.992,226.274,37.21,0.962,0.112,14.868,48.0,Pumps
2023-10-01,2023-10-01 15:00:00,12.625,233.457,42.822,0.879,0.1098,13.781,39.0,Compressor
2023-10-01,2023-10-01 16:00:00,8.665,235.452,40.76,0.911,0.1055,16.202,32.0,Pumps
2023-10-01,2023-10-01 17:00:00,12.347,224.502,44.814,0.851,0.1567,15.933,21.0,Lighting
2023-10-01,2023-10-01 18:00:00,13.599,226.384,39.54,0.858,0.1444,17.184,3.0,HVAC
2023-10-01,2023-10-01 19:00:00,10.299,226.966,42.857,0.902,0.1443,16.746,0.0,Compressor
2023-10-01,2023-10-01 20:00:00,9.085,229.412,42.624,0.884,0.1517,16.915,0.0,HVAC
2023-10-01,2023-10-01 21:00:00,13.625,229.548,42.282,0.811,0.1537,13.687,1.0,Server Rack
2023-10-01,2023-10-01 22:00:00,13.165,225.716,40.436,0.939,0.1534,15.061,5.0,Lighting
2023-10-01,2023-10-01 23:00:00,13.779,230.294,45.744,0.859,0.1072,17.423,0.0,Pumps
2023-10-02,2023-10-02 00:00:00,17.435,225.922,44.256,0.839,0.1125,15.193,0.0,Production Line
2023-10-02,2023-10-02 01:00:00,18.07,226.32,47.832,0.894,0.1078,13.56,3.0,Compressor
2023-10-02,2023-10-02 02:00:00,19.829,223.909,47.855,0.833,0.1119,17.213,0.0,Elevator
2023-10-02,2023-10-02 03:00:00,22.008,232.66,57.554,0.801,0.1132,15.135,1.0,Compressor
2023-10-02,2023-10-02 04:00:00,22.904,232.09,54.558,0.852,0.1028,17.595,0.0,Compressor
2023-10-02,2023-10-02 05:00:00,21.477,229.56,52.512,0.847,0.114,15.974,0.0,HVAC
2023-10-02,2023-10-02 06:00:00,21.907,230.983,52.041,0.902,0.1105,15.586,12.0,Production Line
2023-10-02,2023-10-02 07:00:00,25.434,232.988,58.894,0.86,0.1043,18.046,41.0,Lighting
2023-10-02,2023-10-02 08:00:00,25.022,231.384,57.356,0.867,0.1087,14.047,58.0,Lighting
2023-10-02,2023-10-02 09:00:00,21.744,231.275,49.532,0.959,0.1034,18.153,71.0,Refrigeration
2023-10-02,2023-10-02 10:00:00,23.601,226.07,53.855,0.853,0.1014,15.042,84.0,HVAC
2023-10-02,2023-10-02 11:00:00,21.797,221.235,48.075,0.855,0.105,16.245,88.0,HVAC
2023-10-02,2023-10-02 12:00:00,19.301,224.443,50.485,0.853,0.1048,16.259,102.0,Lighting
2023-10-02,2023-10-02 13:00:00,16.84,237.877,40.958,0.89,0.1079,15.361,90.0,Server Rack
2023-10-02,2023-10-02 14:00:00,16.566,226.932,44.015,0.87,0.117,14.858,86.0,Refrigeration
2023-10-02,2023-10-02 15:00:00,15.358,235.203,43.42,0.848,0.1128,15.447,74.0,HVAC
2023-10-02,2023-10-02 16:00:00,13.707,230.437,45.973,0.897,0.1127,14.479,68.0,HVAC
2023-10-02,2023-10-02 17:00:00,12.381,227.865,37.969,0.834,0.1587,18.944,35.0,HVAC
2023-10-02,2023-10-02 18:00:00,13.431,223.94,36.815,0.874,0.1462,15.28,17.0,HVAC
2023-10-02,2023-10-02 19:00:00,11.075,224.835,36.393,0.81,0.15,17.74,0.0,Compressor
2023-10-02,2023-10-02 20:00:00,10.23,227.407,38.168,0.92,0.153,17.542,0.0,Lighting
2023-10-02,2023-10-02 21:00:00,11.728,227.394,46.461,0.83,0.1481,16.546,4.0,Pumps
2023-10-02,2023-10-02 22:00:00,14.668,230.459,40.748,0.882,0.1405,15.798,0.0,HVAC
2023-10-02,2023-10-02 23:00:00,14.188,224.947,46.741,0.901,0.1097,16.292,2.0,Lighting
2023-10-03,2023-10-03 00:00:00,18.328,225.112,48.768,0.831,0.1166,16.863,0.0,HVAC
2023-10-03,2023-10-03 01:00:00,17.813,231.926,46.316,0.841,0.0997,16.156,4.0,Production Line
2023-10-03,2023-10-03 02:00:00,20.128,236.544,53.641,0.843,0.1111,13.655,0.0,Compressor
2023-10-03,2023-10-03 03:00:00,22.26,228.385,56.536,0.861,0.1122,13.278,0.0,Lighting
2023-10-03,2023-10-03 04:00:00,22.025,229.996,53.13,0.854,0.1048,18.269,0.0,Lighting
2023-10-03,2023-10-03 05:00:00,20.628,227.34,55.055,0.867,0.1083,12.053,0.0,Production Line
2023-10-03,2023-10-03 06:00:00,22.629,227.711,54.739,0.883,0.1047,16.299,20.0,Lighting
2023-10-03,2023-10-03 07:00:00,23.654,227.047,51.911,0.888,0.1038,15.653,43.0,Server Rack
2023-10-03,2023-10-03 08:00:00,23.285,226.426,56.213,0.906,0.1032,16.246,57.0,HVAC
2023-10-03,2023-10-03 09:00:00,22.463,230.498,53.466,0.843,0.1137,14.295,71.0,Lighting
2023-10-03,2023-10-03 10:00:00,22.813,230.776,52.618,0.901,0.0985,16.531,92.0,HVAC
2023-10-03,2023-10-03 11:00:00,20.435,226.902,43.056,0.811,0.1102,16.314,89.0,Refrigeration
2023-10-03,2023-10-03 12:00:00,20.66,225.416,49.084,0.811,0.1203,20.147,93.0,Compressor
2023-10-03,2023-10-03 13:00:00,18.011,225.852,50.007,0.884,0.1064,16.2,92.0,Server Rack
2023-10-03,2023-10-03 14:00:00,16.874,230.933,42.035,0.908,0.11,18.027,84.0,Lighting
2023-10-03,2023-10-03 15:00:00,15.101,224.389,39.472,0.878,0.1063,13.757,74.0,Lighting
2023-10-03,2023-10-03 16:00:00,12.592,223.425,43.342,0.881,0.1134,17.535,57.0,HVAC
2023-10-03,2023-10-03 17:00:00,12.223,229.27,36.258,0.832,0.1509,16.344,41.0,HVAC
2023-10-03,2023-10-03 18:00:00,13.623,227.699,32.068,0.843,0.1467,16.41,20.0,Pumps
2023-10-03,2023-10-03 19:00:00,10.562,227.374,40.764,0.848,0.1482,16.43,8.0,Pumps
2023-10-03,2023-10-03 20:00:00,11.088,231.75,39.117,0.865,0.1455,18.565,0.0,Production Line
2023-10-03,2023-10-03 21:00:00,13.867,227.767,44.325,0.862,0.1513,16.388,3.0,HVAC
2023-10-03,2023-10-03 22:00:00,14.832,225.054,44.17,0.892,0.1446,14.829,0.0,Compressor
2023-10-03,2023-10-03 23:00:00,15.244,228.768,47.996,0.88,0.1099,15.081,3.0,Pumps
2023-10-04,2023-10-04 00:00:00,15.431,225.065,48.395,0.848,0.1132,17.237,0.0,HVAC
2023-10-04,2023-10-04 01:00:00,19.345,231.983,52.724,0.866,0.1124,16.682,0.0,HVAC
2023-10-04,2023-10-04 02:00:00,18.367,228.101,62.022,0.865,0.104,13.715,6.0,Production Line
2023-10-04,2023-10-04 03:00:00,18.885,223.371,52.289,0.798,0.1092,16.783,1.0,Compressor
2023-10-04,2023-10-04 04:00:00,23.917,228.7,54.293,0.831,0.1076,14.388,4.0,Production Line
2023-10-04,2023-10-04 05:00:00,23.457,224.422,52.126,0.918,0.1136,16.668,4.0,Refrigeration
2023-10-04,2023-10-04 06:00:00,22.78,232.624,55.164,0.883,0.1144,14.803,15.0,Production Line
2023-10-04,2023-10-04 07:00:00,22.8,227.555,55.705,0.918,0.1066,15.589,49.0,Lighting
2023-10-04,2023-10-04 08:00:00,25.373,230.833,53.605,0.895,0.1113,15.194,57.0,Refrigeration
2023-10-04,2023-10-04 09:00:00,24.605,225.218,53.917,0.909,0.1033,18.289,74.0,HVAC
2023-10-04,2023-10-04 10:00:00,23.624,227.13,52.362,0.854,0.1102,16.614,88.0,Lighting
2023-10-04,2023-10-04 11:00:00,23.428,229.866,50.81,0.895,0.1094,17.903,91.0,Compressor
2023-10-04,2023-10-04 12:00:00,18.942,227.292,46.634,0.87,0.1133,20.354,101.0,Lighting
2023-10-04,2023-10-04 13:00:00,17.508,223.987,40.752,0.929,0.1092,16.081,92.0,HVAC
2023-10-04,2023-10-04 14:00:00,17.905,231.231,46.148,0.835,0.1134,18.264,84.0,Pumps
2023-10-04,2023-10-04 15:00:00,17.285,229.271,41.27,0.872,0.1137,14.962,70.0,Server Rack
2023-10-04,2023-10-04 16:00:00,15.311,223.162,43.494,0.855,0.1167,17.893,57.0,HVAC
2023-10-04,2023-10-04 17:00:00,12.395,226.368,39.019,0.899,0.1514,14.8,44.0,Production Line
2023-10-04,2023-10-04 18:00:00,10.091,224.31,35.469,0.831,0.1519,15.983,22.0,Lighting
2023-10-04,2023-10-04 19:00:00,12.452,225.814,39.213,0.852,0.1505,16.816,0.0,Production Line
2023-10-04,2023-10-04 20:00:00,10.122,225.967,34.966,0.859,0.1506,17.052,3.0,HVAC
2023-10-04,2023-10-04 21:00:00,12.803,226.932,39.211,0.904,0.1545,14.102,2.0,Lighting
2023-10-04,2023-10-04 22:00:00,14.169,221.614,42.973,0.836,0.1407,14.711,4.0,Refrigeration
2023-10-04,2023-10-04 23:00:00,15.581,226.129,41.954,0.875,0.1021,16.928,3.0,HVAC
2023-10-05,2023-10-05 00:00:00,16.653,232.335,47.22,0.902,0.1136,15.468,0.0,Server Rack
2023-10-05,2023-10-05 01:00:00,17.048,235.758,46.968,0.849,0.1086,13.924,0.0,HVAC
2023-10-05,2023-10-05 02:00:00,20.038,222.868,53.768,0.865,0.1198,15.913,0.0,HVAC
2023-10-05,2023-10-05 03:00:00,22.32,232.854,47.195,0.892,0.1169,15.841,6.0,Server Rack
2023-10-05,2023-10-05 04:00:00,21.586,238.062,55.715,0.886,0.1164,16.285,0.0,Lighting
2023-10-05,2023-10-05 05:00:00,23.141,227.117,55.249,0.831,0.1107,16.813,1.0,Compressor
2023-10-05,2023-10-05 06:00:00,24.017,230.299,53.639,0.903,0.1266,16.718,19.0,HVAC
2023-10-05,2023-10-05 07:00:00,25.63,232.566,55.077,0.908,0.112,14.867,45.0,Compressor
2023-10-05,2023-10-05 08:00:00,22.688,226.039,56.047,0.893,0.1071,15.403,57.0,Lighting
2023-10-05,2023-10-05 09:00:00,26.189,232.278,45.899,0.882,0.1104,17.411,65.0,Lighting
2023-10-05,2023-10-05 10:00:00,21.808,227.14,53.867,0.921,0.1059,15.205,78.0,Elevator
2023-10-05,2023-10-05 11:00:00,23.841,232.31,55.156,0.841,0.1111,15.427,95.0,Lighting
2023-10-05,2023-10-05 12:00:00,19.71,234.825,43.577,0.873,0.105,13.763,100.0,Elevator
2023-10-05,2023-10-05 13:00:00,18.206,233.663,51.566,0.856,0.103,15.977,86.0,HVAC
2023-10-05,2023-10-05 14:00:00,17.329,226.588,46.867,0.881,0.1028,16.537,87.0,Lighting
2023-10-05,2023-10-05 15:00:00,15.775,230.694,39.907,0.87,0.1058,13.056,70.0,Production Line
2023-10-05,2023-10-05 16:00:00,11.347,225.892,41.382,0.859,0.1172,14.414,59.0,Refrigeration
2023-10-05,2023-10-05 17:00:00,14.2,222.871,38.324,0.895,0.1498,13.887,45.0,HVAC
2023-10-05,2023-10-05 18:00:00,10.277,227.005,40.43,0.901,0.1516,17.202,29.0,Server Rack
2023-10-05,2023-10-05 19:00:00,12.625,231.68,45.64,0.901,0.1512,13.151,1.0,Server Rack
2023-10-05,2023-10-05 20:00:00,12.515,226.776,42.797,0.927,0.1464,15.902,1.0,Compressor
2023-10-05,2023-10-05 21:00:00,12.445,234.551,41.33,0.859,0.1478,17.096,1.0,Elevator
2023-10-05,2023-10-05 22:00:00,12.803,228.349,45.239,0.897,0.1526,16.301,0.0,HVAC
2023-10-05,2023-10-05 23:00:00,17.301,223.184,41.433,0.862,0.1073,15.36,1.0,Lighting
2023-10-06,2023-10-06 00:00:00,17.773,226.767,53.079,0.86,0.1107,16.55,2.0,Elevator
2023-10-06,2023-10-06 01:00:00,18.357,225.121,49.338,0.923,0.1084,17.586,2.0,Compressor
2023-10-06,2023-10-06 02:00:00,19.18,233.929,51.226,0.906,0.1033,15.869,0.0,HVAC
2023-10-06,2023-10-06 03:00:00,22.038,230.273,54.338,0.84,0.1164,12.672,2.0,HVAC
2023-10-06,2023-10-06 04:00:00,21.237,227.722,53.341,0.853,0.1136,17.752,6.0,HVAC
2023-10-06,2023-10-06 05:00:00,22.637,231.352,53.006,0.887,0.1179,16.631,7.0,HVAC
2023-10-06,2023-10-06 06:00:00,22.671,224.523,57.049,0.861,0.1154,15.981,24.0,Production Line
2023-10-06,2023-10-06 07:00:00,24.944,222.891,54.617,0.846,0.1104,13.06,40.0,Server Rack
2023-10-06,2023-10-06 08:00:00,25.018,222.347,51.235,0.911,0.1125,15.583,57.0,Pumps
2023-10-06,2023-10-06 09:00:00,25.257,219.774,56.821,0.823,0.1127,14.717,79.0,Production Line
2023-10-06,2023-10-06 10:00:00,23.523,223.225,44.083,0.908,0.1118,14.206,84.0,Production Line
2023-10-06,2023-10-06 11:00:00,21.062,230.541,46.209,0.836,0.1183,15.826,86.0,Production Line
2023-10-06,2023-10-06 12:00:00,18.78,231.287,50.547,0.849,0.1052,15.226,93.0,Lighting
2023-10-06,2023-10-06 13:00:00,16.999,224.093,44.989,0.883,0.1101,15.325,88.0,Elevator
2023-10-06,2023-10-06 14:00:00,13.675,218.96,47.912,0.901,0.1102,17.14,93.0,Production Line
2023-10-06,2023-10-06 15:00:00,14.491,226.178,45.976,0.882,0.1003,16.414,72.0,HVAC
2023-10-06,2023-10-06 16:00:00,12.289,230.249,44.107,0.888,0.1126,15.287,59.0,Pumps
2023-10-06,2023-10-06 17:00:00,10.091,231.751,45.087,0.889,0.1514,15.097,38.0,Compressor
2023-10-06,2023-10-06 18:00:00,12.65,229.095,39.191,0.815,0.1511,15.348,22.0,Server Rack
2023-10-06,2023-10-06 19:00:00,13.099,223.471,39.861,0.86,0.1589,15.659,0.0,Compressor
2023-10-06,2023-10-06 20:00:00,10.464,231.276,41.186,0.809,0.1459,16.906,3.0,Production Line
2023-10-06,2023-10-06 21:00:00,11.154,229.776,45.561,0.899,0.1513,14.466,0.0,Compressor
2023-10-06,2023-10-06 22:00:00,13.387,231.328,42.186,0.837,0.1441,18.218,0.0,Refrigeration
2023-10-06,2023-10-06 23:00:00,16.113,223.991,48.822,0.876,0.1024,16.907,0.0,Refrigeration
2023-10-07,2023-10-07 00:00:00,16.634,230.31,48.252,0.877,0.1143,11.937,0.0,HVAC
2023-10-07,2023-10-07 01:00:00,18.8,231.908,53.286,0.847,0.1106,16.171,0.0,Lighting
2023-10-07,2023-10-07 02:00:00,19.684,221.921,54.906,0.866,0.1087,17.605,3.0,Production Line
2023-10-07,2023-10-07 03:00:00,19.766,225.23,53.204,0.893,0.1103,16.627,0.0,Refrigeration
2023-10-07,2023-10-07 04:00:00,20.295,221.155,60.195,0.892,0.117,15.425,9.0,Server Rack
2023-10-07,2023-10-07 05:00:00,19.664,224.345,58.716,0.861,0.1118,15.952,3.0,Elevator
2023-10-07,2023-10-07 06:00:00,21.982,227.534,50.252,0.915,0.1144,16.311,8.0,HVAC
2023-10-07,2023-10-07 07:00:00,23.514,221.486,49.091,0.828,0.1212,17.198,16.0,Lighting
2023-10-07,2023-10-07 08:00:00,20.713,233.005,51.691,0.884,0.1105,13.921,37.0,Production Line
2023-10-07,2023-10-07 09:00:00,22.798,233.07,53.574,0.889,0.1004,15.136,38.0,HVAC
2023-10-07,2023-10-07 10:00:00,21.557,227.413,55.625,0.831,0.1154,18.501,53.0,Lighting
2023-10-07,2023-10-07 11:00:00,20.865,225.044,48.984,0.878,0.1038,16.093,51.0,HVAC
2023-10-07,2023-10-07 12:00:00,19.572,227.803,46.951,0.906,0.1169,18.335,56.0,Compressor
2023-10-07,2023-10-07 13:00:00,18.202,234.566,46.835,0.871,0.1101,20.522,47.0,Elevator
2023-10-07,2023-10-07 14:00:00,15.442,230.811,48.734,0.885,0.1077,15.305,55.0,Lighting
2023-10-07,2023-10-07 15:00:00,14.132,219.903,43.522,0.883,0.114,14.248,42.0,HVAC
2023-10-07,2023-10-07 16:00:00,11.065,217.858,40.281,0.838,0.1099,15.645,37.0,Compressor
2023-10-07,2023-10-07 17:00:00,12.333,223.923,36.678,0.907,0.1449,17.692,26.0,Lighting
2023-10-07,2023-10-07 18:00:00,10.365,227.806,35.936,0.862,0.1517,17.902,9.0,Production Line
2023-10-07,2023-10-07 19:00:00,9.362,220.339,35.491,0.878,0.1564,19.451,0.0,Lighting
2023-10-07,2023-10-07 20:00:00,11.877,227.073,42.657,0.84,0.1474,15.988,0.0,Server Rack
2023-10-07,2023-10-07 21:00:00,10.728,220.456,43.375,0.843,0.1479,16.776,0.0,HVAC
2023-10-07,2023-10-07 22:00:00,11.281,228.036,45.904,0.868,0.1602,14.976,5.0,Lighting
2023-10-07,2023-10-07 23:00:00,16.294,228.979,48.753,0.869,0.1119,12.283,0.0,HVAC
2023-10-08,2023-10-08 00:00:00,17.235,235.669,48.539,0.878,0.1016,15.999,0.0,Lighting
2023-10-08,2023-10-08 01:00:00,17.159,227.405,47.042,0.893,0.1126,14.328,0.0,HVAC
2023-10-08,2023-10-08 02:00:00,18.85,226.402,49.873,0.864,0.1103,17.024,0.0,Lighting
2023-10-08,2023-10-08 03:00:00,19.852,234.001,54.02,0.884,0.1094,13.237,0.0,HVAC
2023-10-08,2023-10-08 04:00:00,21.894,230.939,53.679,0.913,0.11,14.95,2.0,HVAC
2023-10-08,2023-10-08 05:00:00,20.954,228.192,49.861,0.853,0.1057,16.46,0.0,HVAC
2023-10-08,2023-10-08 06:00:00,24.016,226.631,53.724,0.866,0.1107,16.618,14.0,Lighting
2023-10-08,2023-10-08 07:00:00,21.825,235.654,60.224,0.852,0.115,15.988,29.0,Lighting
2023-10-08,2023-10-08 08:00:00,23.659,224.705,55.636,0.838,0.1084,18.86,39.0,Compressor
2023-10-08,2023-10-08 09:00:00,21.29,221.352,54.012,0.879,0.1081,18.413,45.0,Elevator
2023-10-08,2023-10-08 10:00:00,21.382,227.137,49.413,0.871,0.1036,15.032,43.0,Compressor
2023-10-08,2023-10-08 11:00:00,19.661,226.577,45.467,0.873,0.1187,18.473,49.0,HVAC
